responseid,recordeddate,duration,q1_opcao,q1_nota,q2,plataforma,pesquisa,referer,di_device_type,pubaccid,list_id,category_id,intercept_show_phone,intercept_adview_buyer_sent_msg,intercept_chatlist_buyer_sent_msg,intercept_user_clicked_on_adreply,dt
R_3hF5OEGFcWH2S97,2021-12-23T19:21:11.653Z,33,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://sp.olx.com.br/,desktop,ad2ac421-c661-44b1-8c9e-b307beb46e3a,indefinido,1020,Sim,,,,2022-02-18
R_115YfQlGi89Bf8H,2021-12-23T19:21:59.169Z,872,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://pe.olx.com.br/,desktop,72c4cde4-c363-4177-99ff-818ec6787cbb,indefinido,2101,Sim,,,,2022-02-18
R_1Isi7OaVf87DVFv,2021-12-23T19:24:23.335Z,13,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://mg.olx.com.br/,mobile,5c324f33-bed8-4c50-a919-48e3daf8dccc,indefinido,3080,Sim,,,,2022-02-18
R_3rHeYXltYNoKOJx,2021-12-23T19:26:34.696Z,25,"É ruim, tenho dificuldade",2,,Web,OLX_Buyer_Negotiation,https://pb.olx.com.br/,mobile,63d1621b-6791-489c-a165-a04c6a988e97,953649102,7060,,Sim,,,2022-02-18
R_1d77MXXOOpBmxnO,2021-12-23T19:29:22.424Z,29,"É boa, consigo negociar",3,,Web,OLX_Buyer_Negotiation,https://rn.olx.com.br/,desktop,77a4b2ef-661a-4ff4-b7a1-03f1553f8b85,indefinido,1020,Sim,,,,2022-02-18
R_1BVs9jk5UtHgy3v,2021-12-23T19:52:18.680Z,57,É muito bom negociar na OLX,4,foi muito bom e pratico e confiavel ok,Web,OLX_Buyer_Negotiation,https://rs.olx.com.br/,desktop,28f82297-a4cc-4183-9ba6-96a4b1c1d61d,969482587,3060,,Sim,,,2022-02-18
R_1H7XWfbEeGsY8xi,2021-12-23T19:54:23.626Z,43,"É péssimo, nunca consigo fechar negócio",1,,Web,OLX_Buyer_Negotiation,https://df.olx.com.br/,mobile,3b0c56a5-4652-4269-942f-49ccd8ae7971,indefinido,2020,Sim,,,,2022-02-18
R_2EAEzsA1LNvRen5,2021-12-23T20:02:30.455Z,26,"É boa, consigo negociar",3,"neste momento nao
",Web,OLX_Buyer_Negotiation,https://rj.olx.com.br/,desktop,d82d741b-7501-4549-99d6-c7232af58ae0,972485140,1020,,Sim,,,2022-02-18
R_1pA7HE2MVzDQT9y,2021-12-23T20:04:52.668Z,16,É muito bom negociar na OLX,4,otimo,Web,OLX_Buyer_Negotiation,https://conta.olx.com.br/,desktop,dd3b45e8-9cee-43d8-aa6d-4295c6546ec8,indefinido,indefinido,,,Sim,,2022-02-18
R_Qfz9mODLKFZveTL,2021-12-23T20:05:42.271Z,12,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://rj.olx.com.br/,mobile,d39907e0-df93-46ac-a6ba-74584ce5e02a,950833412,1020,,Sim,,,2022-02-18
R_3lyLLXReKykXLmk,2021-12-23T20:22:28.499Z,8,"É boa, consigo negociar",3,,Web,OLX_Buyer_Negotiation,https://rj.olx.com.br/,desktop,54465b73-0d71-4a7e-a911-e38411568b31,indefinido,2020,Sim,,,,2022-02-18
R_3nq2H8XBDxGYRIB,2021-12-23T20:25:07.629Z,5,"É boa, consigo negociar",3,,Web,OLX_Buyer_Negotiation,https://conta.olx.com.br/,desktop,ccf58bcf-04f6-4c48-b138-97ca54d91177,indefinido,indefinido,,,Sim,,2022-02-18
R_2sTmNqn3IRghQnq,2021-12-23T20:39:07.249Z,25,"É ruim, tenho dificuldade",2,,Web,OLX_Buyer_Negotiation,https://sc.olx.com.br/,mobile,883e9d71-f485-4435-bea5-d7d496896827,indefinido,8020,Sim,,,,2022-02-18
R_1rkPpGo0kRb8pxm,2021-12-23T20:39:40.382Z,99,"É péssimo, nunca consigo fechar negócio",1,"Ruim, vcs bloqueam se pedimos números para o whatsapp pois o chat é ruim.",Web,OLX_Buyer_Negotiation,https://sp.olx.com.br/,desktop,66bb9903-bafb-43fc-a0bb-cfdc6cfdcca5,indefinido,2020,Sim,,,,2022-02-18
R_0HV5daFOwcQ6jPX,2021-12-23T20:43:31.011Z,7,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://conta.olx.com.br/,desktop,779231ac-a45f-4012-972b-43ec6776e0ec,indefinido,indefinido,,,Sim,,2022-02-18
R_27sdExttLuoOlNx,2021-12-23T20:54:57.395Z,10,"É boa, consigo negociar",3,,Web,OLX_Buyer_Negotiation,https://sp.olx.com.br/,desktop,d626d0a5-b755-42f4-908a-aa58a9a49769,921467893,2020,,Sim,,,2022-02-18
R_3n00UryD4QMswV3,2021-12-23T20:57:33.826Z,12,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://conta.olx.com.br/,mobile,7bca6b6d-b6b2-4653-a3d2-b0449740de10,indefinido,indefinido,,,Sim,,2022-02-18
R_3JD8afg713cfkAI,2021-12-23T20:59:33.243Z,11,"É boa, consigo negociar",3,,Web,OLX_Buyer_Negotiation,https://rj.olx.com.br/,desktop,9a2100e1-cce4-4fc2-9505-70d294d36e94,965040878,3080,,Sim,,,2022-02-18
R_1Nh8q6Ssjh74ANj,2021-12-23T21:12:15.931Z,10,"É boa, consigo negociar",3,,Web,OLX_Buyer_Negotiation,https://conta.olx.com.br/,desktop,2e78cc80-9bc0-43df-a202-d7ab3e9fc64d,indefinido,indefinido,,,Sim,,2022-02-18
R_1Q4P7EcREcMdcqQ,2021-12-23T21:20:13.687Z,10,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://sp.olx.com.br/,mobile,8202c739-b581-45ca-9d05-b8d785bce79a,970437436,5040,,Sim,,,2022-02-18
R_1gp8rEXIwWpZrxi,2021-12-23T21:20:20.675Z,20,É muito bom negociar na OLX,4,"Ótimo 
",Web,OLX_Buyer_Negotiation,https://go.olx.com.br/,mobile,7fa2412a-df68-45e4-9dd8-6ef88229286a,971767303,1040,,Sim,,,2022-02-18
R_AdH1pVOClfbak9P,2021-12-23T22:37:00.064Z,645,"É boa, consigo negociar",3,"Compro e vendo no OLX. Foram feitas várias melhorias. Hoje está bem mais seguro do que era antes. Mas como em qualquer site de compras e venda, é necessário bastante atenção e cuidado. O OLX é uma boa ferramenta de venda. Eu recomendo. Att. Alexandre",Web,OLX_Buyer_Negotiation,https://conta.olx.com.br/,mobile,e692b77a-45b1-4be0-b035-615484fe001f,indefinido,indefinido,,,Sim,,2022-02-18
R_3gRdXkHmMVThaVL,2021-12-23T23:21:02.673Z,35,"É péssimo, nunca consigo fechar negócio",1,"Povo não responde o chat 

",Web,OLX_Buyer_Negotiation,https://conta.olx.com.br/,mobile,2778bf54-dd8b-4c15-8401-b23001c421a5,indefinido,indefinido,,,Sim,,2022-02-18
R_3D2rOaP1rT4NxXv,2021-12-23T23:28:21.777Z,37,"É boa, consigo negociar",3,"Deixar mais claro para o vendedores a nova modalidade olx pau mais entrega por correios, muitos nem sabem que estão ferecendo esta mdoadlidade!",Web,OLX_Buyer_Negotiation,https://conta.olx.com.br/,desktop,0dc6bce5-89c0-4da4-ba56-d6fbca6493b2,indefinido,indefinido,,,Sim,,2022-02-18
R_1GtE4u0CtYVKkOB,2021-12-24T01:00:19.954Z,28,"É boa, consigo negociar",3,Top! Adoro a olx.,Web,OLX_Buyer_Negotiation,https://conta.olx.com.br/,mobile,6ff60348-3c9b-4566-acc8-8b0f327c7b46,indefinido,indefinido,,,Sim,,2022-02-18
R_0iyHvSKkyBlsKGZ,2021-12-24T01:13:23.338Z,19,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://conta.olx.com.br/,mobile,e7f04527-aa48-494e-aec0-13dad1eef1a3,indefinido,indefinido,,,Sim,,2022-02-18
R_1QuaN7ijt7x2lE0,2021-12-24T21:16:40.344Z,21,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://sc.olx.com.br/,desktop,f0d9545f-0d32-4127-a492-cac31f356821,972388709,1020,,Sim,,,2022-02-18
R_8eKTmwHJy4Trc4N,2021-12-24T21:18:46.589Z,6,"É boa, consigo negociar",3,,Web,OLX_Buyer_Negotiation,https://mg.olx.com.br/,desktop,58c60300-c148-48b3-9999-c8be58dfe9e6,952173238,11020,,Sim,,,2022-02-18
R_2bN5yn9uQNXTkLo,2021-12-24T21:18:58.692Z,18,"É boa, consigo negociar",3,,Web,OLX_Buyer_Negotiation,https://rj.olx.com.br/,desktop,2bcd2d8c-283d-4924-9985-7681b117faa0,indefinido,2060,Sim,,,,2022-02-18
R_2AGbti0dm2ywMJc,2021-12-24T21:46:12.001Z,16,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://ba.olx.com.br/,mobile,7f60ac0f-f931-432a-84b7-cb6153e819e8,indefinido,,Sim,,,,2022-02-18
R_3KNKdz1Ab0rMCQf,2021-12-24T21:50:41.376Z,52,"É boa, consigo negociar",3,"Já comprei 1 carro ,1 moto no aplicativo e tudo Ok ",Web,OLX_Buyer_Negotiation,https://rj.olx.com.br/,mobile,97aa57e8-e5c4-4548-8bb4-90be36654f65,943451758,6020,,Sim,,,2022-02-18
R_3fVRCLTkpsEGLRN,2021-12-24T21:59:09.849Z,21,"É ruim, tenho dificuldade",2,Muito golpista...,Web,OLX_Buyer_Negotiation,https://sp.olx.com.br/,desktop,b4a9998d-220f-4a40-85f6-100e924bda10,970946520,2101,,Sim,,,2022-02-18
R_10rt1WgoGy86ZwR,2021-12-24T22:15:58.600Z,41,"É boa, consigo negociar",3,,Web,OLX_Buyer_Negotiation,https://rj.olx.com.br/,desktop,81c7be16-bd5d-48b3-b1c2-3e85d19da835,indefinido,2060,Sim,,,,2022-02-18
R_Xna6v3Hvk904kN3,2021-12-24T23:05:16.958Z,15,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://sp.olx.com.br/,desktop,6c3befb5-9c72-445e-ab85-b238bd39addc,972032905,1120,,Sim,,,2022-02-18
R_WBRrr5NOippWcO5,2021-12-24T23:16:25.703Z,74,"É boa, consigo negociar",3,"Bem rápido 
Deveria todo vendedor ter o zap 
pois tem uns que demoram muito pra responder ",Web,OLX_Buyer_Negotiation,https://rj.olx.com.br/,desktop,6f1e961d-5aff-48cf-bf2d-6d27c2f0bd70,indefinido,2020,Sim,,,,2022-02-18
R_25LUJHzRq9PlNoP,2021-12-25T00:11:21.118Z,109,É muito bom negociar na OLX,4,fis anuncio e nao tive dificuldade pra vende,Web,OLX_Buyer_Negotiation,https://sp.olx.com.br/,desktop,2b79429a-c29b-4472-8a76-db5d8c28ece0,indefinido,2060,Sim,,,,2022-02-18
R_0laeDS7ZNOqnGGR,2021-12-25T00:48:18.902Z,16,"É boa, consigo negociar",3,,Web,OLX_Buyer_Negotiation,https://df.olx.com.br/,desktop,6d8067f3-eda1-4645-998e-ed7b4a8dead5,971906625,3060,,Sim,,,2022-02-18
R_2B98w8OvikGLGdA,2021-12-25T01:51:52.673Z,17,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://ba.olx.com.br/,desktop,2267d8f9-dfc6-4029-9eb8-67f501a51a20,972573179,2101,,Sim,,,2022-02-18
R_RknkUuzdEmsO3Hb,2021-12-25T02:11:10.762Z,222,"É ruim, tenho dificuldade",2,"Muita gente coloca só o contato do Chat, mas não responde ao chat.

Outros vendem o carro, e deixam o anuncio, não retiram, mesmo a gente denunciando no OLX, não sei nem porque existe esta denuncia.

Vendedores anunciam até 3 vezes o mesmo carro.

Outros anunciam o preço baixo e quando você vai ver é só o ágio.",Web,OLX_Buyer_Negotiation,https://conta.olx.com.br/,desktop,c553b01e-d3bf-4963-8eee-c1047c5c1c9e,indefinido,indefinido,,,Sim,,2022-02-18
R_3e4YwpFR3wSpTf2,2021-12-25T02:26:53.662Z,17,"É boa, consigo negociar",3,,Web,OLX_Buyer_Negotiation,https://sp.olx.com.br/,mobile,908e4c28-dd5b-4ff2-a327-ffac29abad24,949019559,2040,,Sim,,,2022-02-18
R_3RegbWDo97imkL8,2021-12-25T16:45:09.187Z,67569,"É boa, consigo negociar",3,,Web,OLX_Buyer_Negotiation,https://ba.olx.com.br/,mobile,02c162f9-e619-4f3a-9833-2406f6d9eb28,indefinido,10040,Sim,,,,2022-02-18
R_3fdhiYIIpPn7fiQ,2021-12-25T23:02:29.422Z,19,"É boa, consigo negociar",3,,Web,OLX_Buyer_Negotiation,https://ac.olx.com.br/,desktop,544ef8b4-8904-4ece-be4c-f55db63b0b8f,indefinido,,Sim,,,,2022-02-18
R_0DtVJ7H2k3VNgv7,2021-12-25T23:06:59.861Z,19,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://sp.olx.com.br/,mobile,c113e479-f53c-4429-9e86-4762111539b7,indefinido,1002,Sim,,,,2022-02-18
R_1GEmTJFzEh86Po4,2021-12-25T23:09:32.589Z,14,É muito bom negociar na OLX,4,não,Web,OLX_Buyer_Negotiation,https://rn.olx.com.br/,desktop,f7ec1e8f-03c4-4ea5-8b4a-ff143482abe3,indefinido,3000,Sim,,,,2022-02-18
R_3kN9IEb8PBE7YBH,2021-12-25T23:10:26.229Z,40,É muito bom negociar na OLX,4,"Fui bloqueada e não sei o motiivo....
",Web,OLX_Buyer_Negotiation,https://conta.olx.com.br/,desktop,bcac1275-6576-4d2d-82a9-f678d18cb2b7,indefinido,indefinido,,,Sim,,2022-02-18
R_1CxZBdAhvRCUg7K,2021-12-25T23:15:43.816Z,47,É muito bom negociar na OLX,4,economia ,Web,OLX_Buyer_Negotiation,https://pr.olx.com.br/,mobile,5d03cd19-20bf-49d3-bddc-89190e5bc2a5,970137998,5080,,Sim,,,2022-02-18
R_2QYe0KUNaaFpo7W,2021-12-25T23:22:08.553Z,23,"É boa, consigo negociar",3,,Web,OLX_Buyer_Negotiation,https://sp.olx.com.br/,mobile,25b16cfa-2c3a-4061-8a58-9f38a1e9618b,971286952,3020,,Sim,,,2022-02-18
R_3fr5RYFm07D7cMM,2021-12-25T23:24:56.843Z,23,"É boa, consigo negociar",3,,Web,OLX_Buyer_Negotiation,https://rn.olx.com.br/,desktop,87ba9cf6-d745-4d40-a9d6-d35b3e26ac11,indefinido,undefined,Sim,,,,2022-02-18
R_ctPhXL9OG4jBwop,2021-12-25T23:46:23.594Z,12,"É boa, consigo negociar",3,,Web,OLX_Buyer_Negotiation,https://conta.olx.com.br/,mobile,e70c6eeb-bbf1-4a5c-8bbe-19b7c1216bd1,indefinido,indefinido,,,Sim,,2022-02-18
R_3KHI0Ix3SJ1MHvh,2021-12-25T23:58:44.940Z,37,"É boa, consigo negociar",3,,Web,OLX_Buyer_Negotiation,https://df.olx.com.br/,desktop,99c22564-8a92-4cd5-ab23-88270d325beb,indefinido,undefined,Sim,,,,2022-02-18
R_37sbcWfiXdicXvz,2021-12-26T00:03:31.451Z,33,"É boa, consigo negociar",3,,Web,OLX_Buyer_Negotiation,https://sp.olx.com.br/,desktop,b89fe67b-2296-488d-a325-da33ddc1204a,972820310,1020,,Sim,,,2022-02-18
R_tS5LW9YfChK62R3,2021-12-26T00:11:29.158Z,25,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://ba.olx.com.br/,mobile,67543019-6b6e-4d55-b3de-17e3488c8ae6,indefinido,2080,Sim,,,,2022-02-18
R_2eQNSwWdB3z8Z2J,2021-12-26T00:15:34.192Z,11,"É ruim, tenho dificuldade",2,,Web,OLX_Buyer_Negotiation,https://sp.olx.com.br/,mobile,3a90077d-28fe-4247-a024-b220c0aac621,971087647,2020,,Sim,,,2022-02-18
R_QbjqvUa81JjYPfj,2021-12-26T00:31:43.809Z,13,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://conta.olx.com.br/,desktop,ed5b8733-f0c7-4ecc-adea-f36259201282,indefinido,indefinido,,,Sim,,2022-02-18
R_2fjNZ5qrI2CdTjd,2021-12-26T00:50:35.668Z,32,"É boa, consigo negociar",3,,Web,OLX_Buyer_Negotiation,https://al.olx.com.br/,mobile,1681d30a-d711-448b-9628-6a7cadae6249,972702151,3040,,Sim,,,2022-02-18
R_22G608GcZIzbql0,2021-12-26T01:07:20.862Z,27,"É boa, consigo negociar",3,,Web,OLX_Buyer_Negotiation,https://ce.olx.com.br/,mobile,ebba1d26-9c4b-4fce-a848-1ab7cdd1124d,indefinido,1040,Sim,,,,2022-02-18
R_3njRxdsAvgpTcuY,2021-12-26T01:15:44.137Z,129,"É boa, consigo negociar",3,"Muitos anuncios é necessário pedir o telefone, e varios não retornam.
Deveria ter um icone para ver somente anuncios com telefone, quem não quer colocar o telefone fique a vontade, mas eu tenho que ficar pedindo o telefone.
Seria otimo, não quero nem ver que quer vender e não quer informar o telefone.
",Web,OLX_Buyer_Negotiation,https://sp.olx.com.br/,desktop,c12d5d45-75eb-4120-be37-d416cab05e89,970115118,5060,,Sim,,,2022-02-18
R_wZYXHloOxCs7JYJ,2021-12-26T01:17:25.823Z,16,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://se.olx.com.br/,desktop,5c028099-721b-4433-b336-9ffade87bd79,indefinido,2020,Sim,,,,2022-02-18
R_33DUF6s1Vadfdl4,2021-12-26T01:17:55.414Z,39,"É ruim, tenho dificuldade",2,muito anuncio que não existe o produto !!!,Web,OLX_Buyer_Negotiation,https://df.olx.com.br/,desktop,8edd73fe-091b-4ca2-8d7c-69a5552f12f4,indefinido,2020,Sim,,,,2022-02-18
R_2AZkSNIc6Kl4h3M,2021-12-26T01:19:07.241Z,37,É muito bom negociar na OLX,4,muito bom,Web,OLX_Buyer_Negotiation,https://sp.olx.com.br/,mobile,3b1ce2af-0db3-48ac-9e8c-9d9f51c3d611,971843634,8080,,Sim,,,2022-02-18
R_3smhbO813irlTfc,2021-12-26T01:35:56.718Z,6,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://conta.olx.com.br/,desktop,96c84310-30a9-4372-afb2-4b5236150852,indefinido,indefinido,,,Sim,,2022-02-18
R_2Y4mv5dn6bbdD7i,2021-12-26T01:44:07.159Z,37,"É ruim, tenho dificuldade",2,Maioria postas as mercadorias e n respondem as mensagens!,Web,OLX_Buyer_Negotiation,https://conta.olx.com.br/,mobile,1189468c-25c7-4f9c-86b5-c9bb60a943b5,indefinido,indefinido,,,Sim,,2022-02-18
R_1EWNsJAkLmHVgom,2021-12-26T01:45:44.513Z,15,"É péssimo, nunca consigo fechar negócio",1,,Web,OLX_Buyer_Negotiation,https://conta.olx.com.br/,desktop,8e33a8cf-0b64-4d6e-a791-ebeb6074960c,indefinido,indefinido,,,Sim,,2022-02-18
R_2s6ZxSVYtadl3Hl,2021-12-26T01:59:46.728Z,11,"É boa, consigo negociar",3,,Web,OLX_Buyer_Negotiation,https://conta.olx.com.br/,desktop,6c6a3965-e621-44cc-8e12-f36880b7bd64,indefinido,indefinido,,,Sim,,2022-02-18
R_27dTba9fPqbcSjH,2021-12-26T02:20:44.612Z,33,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://sp.olx.com.br/,mobile,d43ccb92-3192-493f-a5b6-8aad087d306b,971102064,12140,,Sim,,,2022-02-18
R_2SAD8zlhHzcO0pW,2021-12-26T02:37:28.726Z,11,"É boa, consigo negociar",3,,Web,OLX_Buyer_Negotiation,https://sc.olx.com.br/,desktop,7070dbd8-9014-43ec-b4cf-5719aaa67415,953909140,7060,,Sim,,,2022-02-18
R_2t57E1VMypluV0E,2021-12-26T02:50:21.770Z,35,"É ruim, tenho dificuldade",2,Não me respondem. ,Web,OLX_Buyer_Negotiation,https://rj.olx.com.br/,mobile,22b5ea94-4a90-4b5c-b1e8-daa8670d3a84,971701886,2060,,Sim,,,2022-02-18
R_735SIZYPmFeBN8B,2021-12-27T01:10:17.451Z,26,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://pe.olx.com.br/,mobile,7d354e17-a6c8-4966-a668-d71c49f5e358,indefinido,1020,Sim,,,,2022-02-18
R_3lMlRxlvO503RCx,2021-12-27T01:22:07.426Z,16,"É boa, consigo negociar",3,,Web,OLX_Buyer_Negotiation,https://conta.olx.com.br/,mobile,0f909886-8c22-4d67-b68e-f0e297ee5d35,indefinido,indefinido,,,Sim,,2022-02-18
R_31SNq1pkFq1YnKs,2021-12-27T01:30:28.582Z,16,"É boa, consigo negociar",3,,Web,OLX_Buyer_Negotiation,https://ba.olx.com.br/,mobile,f971af2c-9f8d-4467-93e1-70f4d67332ed,indefinido,undefined,Sim,,,,2022-02-18
R_3F2nOSspXTr9uPO,2021-12-27T01:42:38.464Z,19,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://rj.olx.com.br/,desktop,c2784188-a618-4a87-abfe-f32808f2485f,969791320,5040,,Sim,,,2022-02-18
R_2zbw8us9bLMjyTO,2021-12-27T01:59:31.981Z,14,"É boa, consigo negociar",3,,Web,OLX_Buyer_Negotiation,https://es.olx.com.br/,mobile,eda714a1-b91f-4d42-9350-433216e8c89f,indefinido,7020,Sim,,,,2022-02-18
R_3KBdsyaIpcfihGa,2021-12-27T02:03:05.410Z,18,"É boa, consigo negociar",3,,Web,OLX_Buyer_Negotiation,https://rj.olx.com.br/,mobile,71398bf0-2387-4fe1-8534-e4e5f39ece0a,969434126,3080,,Sim,,,2022-02-18
R_OOMT0T0tFpknBnz,2021-12-27T02:05:53.463Z,21,"É boa, consigo negociar",3,,Web,OLX_Buyer_Negotiation,https://ma.olx.com.br/,mobile,a6500532-8aa8-4581-86b9-44ed50dd3877,indefinido,1040,Sim,,,,2022-02-18
R_sjSW0o5yrwwpux3,2021-12-27T02:13:54.518Z,32,"É ruim, tenho dificuldade",2,,Web,OLX_Buyer_Negotiation,https://rn.olx.com.br/,desktop,a6d49713-f52a-413c-b05f-ff09d8e9cb5d,961572671,3040,,Sim,,,2022-02-18
R_125WYpq5UQFYuyS,2021-12-27T02:33:29.881Z,12,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://pb.olx.com.br/,mobile,f11e26af-aa00-4990-a619-aa40435931d8,indefinido,1060,Sim,,,,2022-02-18
R_OfXQdZdzmUV32sF,2021-12-27T02:45:58.657Z,30,"É boa, consigo negociar",3,,Web,OLX_Buyer_Negotiation,https://rj.olx.com.br/,mobile,5a0e8f14-5639-4b7a-8e89-dd96c5eebb6c,indefinido,3040,Sim,,,,2022-02-18
R_31MKAZiSwYuoKV9,2021-12-27T02:47:10.303Z,75,"É ruim, tenho dificuldade",2,"Para veículos, muitos golpistas e vendedores de financiamento, alegando serem os donos dos veículos. Na verdade são a maior parte dos anúncios veiculares. O OLX deveria proibir isto ou colocar um canal de denúncia mais efetivo.",Web,OLX_Buyer_Negotiation,https://ba.olx.com.br/,desktop,323785f3-2ff5-4855-ab3e-565bddbb0514,indefinido,2040,Sim,,,,2022-02-18
R_UxqT4PuM6a3uItX,2021-12-27T13:01:25.783Z,9,"É ruim, tenho dificuldade",2,,Web,OLX_Buyer_Negotiation,https://conta.olx.com.br/,desktop,d8151539-0c21-46b1-a6d8-16b8d2ad6ac3,indefinido,indefinido,,,Sim,,2022-02-18
R_2ykiW0DcShQxs8u,2021-12-27T13:03:04.590Z,36,"É boa, consigo negociar",3,,Web,OLX_Buyer_Negotiation,https://conta.olx.com.br/,desktop,39cf465c-fe9f-46e5-b935-720505946e5e,indefinido,indefinido,,,Sim,,2022-02-18
R_2qxfJhPhvu4VMwi,2021-12-27T13:10:23.043Z,20,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://rj.olx.com.br/,mobile,8066af88-7a78-42a8-807e-f809d0d36f80,indefinido,3080,Sim,,,,2022-02-18
R_2TQXGzRoVQwb2Mv,2021-12-27T13:15:36.928Z,27,"É boa, consigo negociar",3,,Web,OLX_Buyer_Negotiation,https://ba.olx.com.br/,mobile,adb67675-95c4-496e-97a0-ad5114689c8b,972798977,3080,,Sim,,,2022-02-18
R_2yel90mX86Aavzd,2021-12-27T13:24:21.555Z,19,"É boa, consigo negociar",3,,Web,OLX_Buyer_Negotiation,https://pe.olx.com.br/,desktop,fa2e7c8b-952c-445b-8779-e1ea394d349e,961143571,2020,,Sim,,,2022-02-18
R_D06q1zrGheIzxjH,2021-12-27T13:27:43.508Z,11,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://rn.olx.com.br/,desktop,66f8c0d3-d4e2-4e2c-92b3-2867aa47e946,955260064,2020,,Sim,,,2022-02-18
R_3PSPeoBwmdAdzgb,2021-12-27T13:29:59.232Z,48,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://conta.olx.com.br/,desktop,7b37e6b5-77eb-447c-8bb5-7e3da49857e6,indefinido,indefinido,,,Sim,,2022-02-18
R_1IEjwHfvGg4RLGi,2021-12-27T13:30:25.204Z,26,É muito bom negociar na OLX,4,evitem anuncioos de fraude,Web,OLX_Buyer_Negotiation,https://ba.olx.com.br/,desktop,39240922-ac1f-4c8e-8df9-f411cc2a24cd,966492322,2020,,Sim,,,2022-02-18
R_1K6ZoWdnkuFxq3w,2021-12-27T13:30:37.837Z,25,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://pb.olx.com.br/,mobile,218104f3-8827-4cd2-b25c-4adf40220e46,indefinido,2060,Sim,,,,2022-02-18
R_3qkyLXJlRWFbeo3,2021-12-27T13:31:36.119Z,7,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://df.olx.com.br/,desktop,c33e5a87-e602-4f86-84ba-5950535b559c,indefinido,1040,Sim,,,,2022-02-18
R_vlzJjlsJk9R7Kdr,2021-12-27T13:34:45.777Z,22,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://sp.olx.com.br/,mobile,b011569b-d696-4490-bde8-dcc746d0f0aa,970852740,3040,,Sim,,,2022-02-18
R_2yd45YaZ58RMnp3,2021-12-27T13:37:39.517Z,76,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://rs.olx.com.br/,mobile,1c0506f9-0e9d-4d2d-8f1f-822c5befaf87,indefinido,2020,Sim,,,,2022-02-18
R_3k7K3U8hzqdTcvP,2021-12-27T13:38:40.626Z,8,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://conta.olx.com.br/chats?_ga=2.37588256.1820447412.1640607147-1402195555.1613748805,desktop,7458a71f-2688-4ca2-ae1a-9f35d832ccd8,indefinido,indefinido,,,Sim,,2022-02-18
R_RhqySM9xieBZXR7,2021-12-27T13:38:46.177Z,10,"É boa, consigo negociar",3,,Web,OLX_Buyer_Negotiation,https://sp.olx.com.br/,desktop,8f5839c0-c5e6-49f0-a77a-145ea113817e,973145591,1020,,Sim,,,2022-02-18
R_1IsgVWI8dqxsyPB,2021-12-27T13:40:13.441Z,48,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://rn.olx.com.br/,desktop,1f76a736-5d8b-4dc8-9644-e1ae8798613b,indefinido,2020,Sim,,,,2022-02-18
R_3Oxi9ru82l3PqU1,2021-12-27T13:50:37.996Z,14,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://sp.olx.com.br/,desktop,319d397b-07f3-44a4-85f3-1266c908d55f,971837200,2060,,Sim,,,2022-02-18
R_qOr8HlN3qufArwR,2021-12-27T14:00:11.390Z,78,"É boa, consigo negociar",3,A compra que fiz foi muito rápida ..e o vendedor foi muito cuidadoso na entrega e cuidado com o produto que estava a vender ,Web,OLX_Buyer_Negotiation,https://go.olx.com.br/,mobile,e453b962-c792-4537-8443-d6dc72b94df1,indefinido,5040,Sim,,,,2022-02-18
