responseid,recordeddate,duration,q1_opcao,q1_nota,q2,plataforma,pesquisa,referer,di_device_type,pubaccid,list_id,category_id,intercept_user_inserted_ad,intercept_left_page,dt
R_Uzu9HHv8DNzU9tT,2022-02-17T21:55:28.956Z,42,"É bom, consigo publicar meus anúncios",3,"Olx pay complica os anúncios, acabou ""bugando"" aos que gostam de publicar gratuitamente. Isso acaba gerando ponto negativo para esta plataforma de anúncios",Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,cda84fe0-fb47-4ddc-aac2-75c8b1cdd348,,,Sim,,2022-02-19
R_2TFDwDaJNEk6C60,2022-02-17T22:06:57.958Z,89,"É bom, consigo publicar meus anúncios",3,"A publicidade tem que ficar em uma região só, não disseminada pelo site tudo",Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,0ea43d31-31cc-442c-9264-435d07953b4a,,,Sim,,2022-02-19
R_3PmL0AvjYHgWzDz,2022-02-17T22:12:24.589Z,86,É muito bom publicar na OLX,4,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,4d4909c9-17ae-42f8-9134-e00f9b4313cf,,,Sim,,2022-02-19
R_2X5y36aQovUbcVq,2022-02-18T03:01:05.854Z,7,É muito bom publicar na OLX,4,,iOS,OLX_Seller_AdInsertion,,mobile,68cb307b-dc8d-470f-b36a-e12b4d65e95d,,,Sim,,2022-02-19
R_3dE2kY7zm7pe990,2022-02-18T03:01:21.450Z,16,É muito bom publicar na OLX,4,,iOS,OLX_Seller_AdInsertion,,mobile,b428f021-5e23-4fec-8648-73f1bd16b301,,,Sim,,2022-02-19
R_ebWAG2wKEiDzrJ7,2022-02-18T03:01:36.502Z,27,"É bom, consigo publicar meus anúncios",3,,iOS,OLX_Seller_AdInsertion,,mobile,09a8300e-54a4-4b92-aba0-2115a5b311be,,,Sim,,2022-02-19
R_3NIlDMrGnN6gKji,2022-02-18T03:01:50.487Z,13,"É bom, consigo publicar meus anúncios",3,,iOS,OLX_Seller_AdInsertion,,mobile,d4df7174-91e3-4872-8c44-b7290b1a4332,,,Sim,,2022-02-19
R_2EyhZvusy7iKUjX,2022-02-18T03:02:17.636Z,18,É muito bom publicar na OLX,4,,iOS,OLX_Seller_AdInsertion,,mobile,c250b6ed-bd25-40c7-9bdc-8e821af14b04,,,Sim,,2022-02-19
R_Wx5OTNV2GlfVP6F,2022-02-18T03:02:23.800Z,12,É muito bom publicar na OLX,4,,iOS,OLX_Seller_AdInsertion,,mobile,c072d920-d329-4121-bfc2-e0ca6c45e004,,,Sim,,2022-02-19
R_31azSB3ZsKXDvUc,2022-02-18T03:02:42.330Z,13,"É péssimo, nunca consigo publicar meus anúncios",1,Uma merda,iOS,OLX_Seller_AdInsertion,,mobile,fa2e958d-6134-42a1-a7cb-31e167ea776f,,,Sim,,2022-02-19
R_eJvspwqRuWqd79L,2022-02-18T03:03:33.026Z,27,É muito bom publicar na OLX,4,Perfeito ,iOS,OLX_Seller_AdInsertion,,mobile,cce495e3-8c80-4d64-a3d6-77c2bb596335,indefinido,indefinido,,Sim,2022-02-19
R_1CC76CjjoOiCp0v,2022-02-18T03:04:11.322Z,29,É muito bom publicar na OLX,4,Não ,iOS,OLX_Seller_AdInsertion,,mobile,ffca9dcf-a701-488f-b0f6-9a8e3d68c27c,indefinido,indefinido,,Sim,2022-02-19
R_2sTHKpf086inzvd,2022-02-18T03:04:39.913Z,8,É muito bom publicar na OLX,4,,iOS,OLX_Seller_AdInsertion,,mobile,4a179bbf-17ee-409e-88b7-3be1b295bf93,indefinido,indefinido,,Sim,2022-02-19
R_1LShsFW7RGUZTow,2022-02-18T03:04:49.044Z,14,"É bom, consigo publicar meus anúncios",3,,iOS,OLX_Seller_AdInsertion,,mobile,a92ed8ed-0883-4920-b729-59de9eb19af3,indefinido,indefinido,,Sim,2022-02-19
R_1Lt9MNy53PlgLGH,2022-02-18T03:04:53.529Z,10,É muito bom publicar na OLX,4,,iOS,OLX_Seller_AdInsertion,,mobile,106f930d-825f-44e7-a6ad-ffc45956d5a7,indefinido,indefinido,,Sim,2022-02-19
R_USGHDovgbc6nbCF,2022-02-18T03:05:09.747Z,22,É muito bom publicar na OLX,4,,iOS,OLX_Seller_AdInsertion,,mobile,8fc030df-d295-413e-9483-ab652afba5b5,indefinido,indefinido,,Sim,2022-02-19
R_3E9CxboGCoPJh3X,2022-02-18T03:05:13.300Z,10,É muito bom publicar na OLX,4,,iOS,OLX_Seller_AdInsertion,,mobile,2687ea89-2743-4483-ac7c-e55215dbe9e3,indefinido,indefinido,,Sim,2022-02-19
R_3Of6nIcuGAPzC7f,2022-02-18T03:24:51.977Z,38,É muito bom publicar na OLX,4,,Android,OLX_Seller_AdInsertion,,mobile,7c91a05c-59da-4d9c-a782-5466dca2ffaf,,,Sim,,2022-02-19
R_3Mbpd2PVSqqBxAd,2022-02-18T03:25:16.719Z,18,É muito bom publicar na OLX,4,,Android,OLX_Seller_AdInsertion,,mobile,0c03be92-08d1-4a6b-9907-a734aca3b167,indefinido,indefinido,,Sim,2022-02-19
R_4NMI11HTQXMbLsB,2022-02-18T03:39:53.538Z,11,É muito bom publicar na OLX,4,,Android,OLX_Seller_AdInsertion,,mobile,cafd56f8-24e6-49ac-be3e-db64e65aa172,indefinido,indefinido,,Sim,2022-02-19
R_BR2AEGybbvoq9pL,2022-02-18T03:40:52.732Z,18,É muito bom publicar na OLX,4,,Android,OLX_Seller_AdInsertion,,mobile,2fe890f4-b103-4ac7-8a19-68b9b411dc36,indefinido,indefinido,,Sim,2022-02-19
R_tGMhjavYaj6XIWd,2022-02-18T04:15:40.084Z,47,É muito bom publicar na OLX,4,"Todo anúncio que eu boto sempre vende rápido 
",Android,OLX_Seller_AdInsertion,,mobile,82ac3987-88f3-4ba5-be36-7ad581d8085f,,,Sim,,2022-02-19
R_1ikWFmBkFY0LUp9,2022-02-18T04:49:54.563Z,36,É muito bom publicar na OLX,4,Muito obrigado só queria não pagar pra destacar o anúncio,Android,OLX_Seller_AdInsertion,,mobile,6a0fe04a-b578-40af-8a58-b3c7c4a09a52,,,Sim,,2022-02-19
R_vrexpApuUt4zajD,2022-02-18T09:03:16.058Z,45,É muito bom publicar na OLX,4,,Android,OLX_Seller_AdInsertion,,mobile,4fff0f89-0512-4b0c-a5e6-b8d4e0dfcba7,,,Sim,,2022-02-19
R_6ndj6UUCQljrL45,2022-02-18T09:36:36.437Z,37,É muito bom publicar na OLX,4,É a praticidade de poder conhecer novas oportunidades,Android,OLX_Seller_AdInsertion,,mobile,57a451a1-dbf5-4a73-9217-1cf1741d038b,indefinido,indefinido,,Sim,2022-02-19
R_2v1k9if5YsOsOdh,2022-02-18T10:32:24.934Z,21,É muito bom publicar na OLX,4,,Android,OLX_Seller_AdInsertion,,mobile,b5fd4a0a-d976-42e3-acc0-533110cce72d,indefinido,indefinido,,Sim,2022-02-19
R_3wkOO6rPyZSLFqV,2022-02-18T10:58:18.023Z,23,É muito bom publicar na OLX,4,Muito bom!,Android,OLX_Seller_AdInsertion,,mobile,bdbb385a-4574-4507-aa37-7e156d1e8cea,,,Sim,,2022-02-19
R_tW0P8hbzZIHIwyB,2022-02-18T11:09:56.946Z,127,"É bom, consigo publicar meus anúncios",3,Vejo que estão melhorando muito na plataforma acredito que isso irá ajudar nas publicações futuras. Continuem assim,Android,OLX_Seller_AdInsertion,,mobile,76a097af-77c6-46dd-b14c-4aed0b03714e,,,Sim,,2022-02-19
R_40HJcXhAgwLq7Sx,2022-02-18T11:19:00.734Z,30,É muito bom publicar na OLX,4,Ótimo publicar aqui,Android,OLX_Seller_AdInsertion,,mobile,31c9b522-8acc-4f82-8d38-7aa52a83bddd,indefinido,indefinido,,Sim,2022-02-19
R_1r1Fe7bzLDgmovN,2022-02-18T11:33:13.657Z,82,É muito bom publicar na OLX,4,Só em vc ter um espaço praticamente gratuito onde pode publicar qualquer produto já e ótimo ,Android,OLX_Seller_AdInsertion,,mobile,791b3787-cc4d-403a-b091-795b265d58cf,indefinido,indefinido,,Sim,2022-02-19
R_1doB67IFMpFIxSn,2022-02-18T11:34:47.358Z,26,É muito bom publicar na OLX,4,,Android,OLX_Seller_AdInsertion,,mobile,9f4f04e6-68fe-44bf-ab34-c1d196f5d2e4,,,Sim,,2022-02-19
R_2BhThRdw0eBENc9,2022-02-18T13:01:34.456Z,22,"É bom, consigo publicar meus anúncios",3,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,mobile,ff757064-4807-43a0-83c5-a0c7b385f97b,indefinido,indefinido,,Sim,2022-02-19
R_p67aluPor27jbNf,2022-02-18T13:01:53.414Z,13,É muito bom publicar na OLX,4,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,5c70003c-9811-449e-90b9-a5371cf9a2e1,indefinido,indefinido,,Sim,2022-02-19
R_0xGX6D49yWq0HTj,2022-02-18T13:02:13.065Z,14,É muito bom publicar na OLX,4,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,6ec42043-d146-41d7-a555-a8d240217e64,indefinido,indefinido,,Sim,2022-02-19
R_3Emu68rbaalA46d,2022-02-18T13:02:41.087Z,22,"É bom, consigo publicar meus anúncios",3,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,mobile,7e7a4ada-e84f-4275-b99f-c890f058cbd7,indefinido,indefinido,,Sim,2022-02-19
R_1PTLO78kS0GO78v,2022-02-18T13:02:59.487Z,11,"É bom, consigo publicar meus anúncios",3,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,99d17fef-ac0d-4b14-9802-c9f2283a3ac7,indefinido,indefinido,,Sim,2022-02-19
R_7VPV8xCwrEagN7r,2022-02-18T13:03:47.472Z,51,"É péssimo, nunca consigo publicar meus anúncios",1,"Não consigo publicar e o browser não apresenta erros ao clicar em publicar. Não é possível identificar o problema.
",Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,a3b424d8-523b-45bf-8a3b-b995eebd3a3a,indefinido,indefinido,,Sim,2022-02-19
R_3PU23wkz66tSy9W,2022-02-18T13:04:53.367Z,133,"É bom, consigo publicar meus anúncios",3,Lentidão em liberar os anúncios novos assim como as autalizações.  ,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,762a6220-1de8-4ed9-bbc0-d344ff93be88,indefinido,indefinido,,Sim,2022-02-19
R_2v7CKqsiUiBBZNq,2022-02-18T13:05:07.035Z,83,"É bom, consigo publicar meus anúncios",3,Acho que esse intervalo de 30 dias entre uma publicação e outra atrapalha o anuncio e o anunciante acaba esquecendo do OLX e partindo para outras opções. Sugiro que o anuncio seja permanente.,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,4c325291-fe1b-4eb9-ad9b-bea3815bdde2,,,Sim,,2022-02-19
R_2DNy0IsMyWfWpVF,2022-02-18T13:05:10.899Z,12,É muito bom publicar na OLX,4,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,fd076151-7385-4dd1-b06c-69a1f152a119,indefinido,indefinido,,Sim,2022-02-19
R_pugr2A0qPFpPG4V,2022-02-18T13:05:14.793Z,19,"É bom, consigo publicar meus anúncios",3,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,mobile,429fbb4f-8184-41de-9e5c-5ddbdd874f79,indefinido,indefinido,,Sim,2022-02-19
R_soqah0jdBdtHsml,2022-02-18T13:05:37.228Z,13,"É bom, consigo publicar meus anúncios",3,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,80672bcf-e784-4178-b99e-5339f8504783,indefinido,indefinido,,Sim,2022-02-19
R_3FXOSy06KktSTuF,2022-02-18T13:05:51.373Z,287,É muito bom publicar na OLX,4,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,9aa1a23c-1ee3-4d16-bb92-388e633987b4,indefinido,indefinido,,Sim,2022-02-19
R_vDAshSg3XYuInfP,2022-02-18T13:06:08.936Z,242,"É bom, consigo publicar meus anúncios",3,"Um ponto negativo da Olx é a demora na analise, faz os anúncios não pegar o horário bom para que os clientes entram no app ""Olx "" pois a analises varia de cada publicações ",Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,c55c202d-b037-40ed-a12f-888e2205eee4,indefinido,indefinido,,Sim,2022-02-19
R_2YAncHU6tjfKeXI,2022-02-18T13:06:13.104Z,18,É muito bom publicar na OLX,4,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,mobile,944bd918-1c2d-4e86-981b-517250a9e061,indefinido,indefinido,,Sim,2022-02-19
R_ZaSbEJ2yVNlt3wt,2022-02-18T13:06:28.253Z,308,É muito bom publicar na OLX,4,"Ainda vejo muita gente querendo comprar, mas não tem cartão, não sabem como funciona a compra no olx pay, e quando explico, desistem. Muitas pessoas de outros estados também me chamam querendo comprar, mas quando falo que estou em São Paulo, desistem. 
Os motivos da desistência, são os mesmos: Não sabem comprar, não tem cartão.
Ofereço o pix mas mesmo assim deixo de vender muito. 
Os produtos precisam ter as opções de tamanhos e cores e a opção de um botão compra agora por exemplo. São sugestões para facilitar a compra aqui na OLX.",Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,96145104-16d4-4eab-a266-ad65e1675286,indefinido,indefinido,,Sim,2022-02-19
R_UGFKek14juGexMt,2022-02-18T13:15:25.522Z,27,"É bom, consigo publicar meus anúncios",3,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,d75bd571-56bf-4d9a-8c4f-8f08db410946,,,Sim,,2022-02-19
R_2v0VZOpPI1OHUx8,2022-02-18T13:17:11.756Z,61,É muito bom publicar na OLX,4,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,64b04120-56f0-48b1-9f64-f255a84dc30e,,,Sim,,2022-02-19
R_1M6T23RgaOkswfq,2022-02-18T13:35:16.470Z,8,"É bom, consigo publicar meus anúncios",3,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,fd18ffd4-70e5-44f2-94f1-5bc8d7755f01,,,Sim,,2022-02-19
R_3npb2ANXz3UBk95,2022-02-18T13:41:37.603Z,10,É muito bom publicar na OLX,4,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,113c77fe-893b-43a2-a5e8-c506121562d1,,,Sim,,2022-02-19
R_1cU4qE5fCW4w9WM,2022-02-18T13:42:16.927Z,22,"É bom, consigo publicar meus anúncios",3,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,4ef77878-2a2b-4233-8f7e-452b9da7f082,,,Sim,,2022-02-19
R_3qaQEuNpuMNLph4,2022-02-18T13:51:43.854Z,38,É muito bom publicar na OLX,4,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,7d47b1b8-cc53-4d39-bf5a-62faa7e61f75,,,Sim,,2022-02-19
R_2S6wQJKxvnx4K0u,2022-02-18T13:52:08.520Z,20,"É bom, consigo publicar meus anúncios",3,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,b16fdcdb-f290-499c-8d6d-a866c37f034a,,,Sim,,2022-02-19
R_rrkJCzrPVJfPzCV,2022-02-18T13:53:18.365Z,8,É muito bom publicar na OLX,4,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,89d07814-f1d0-4d7b-9a1a-8e4635538145,,,Sim,,2022-02-19
R_3iIPEg47mStTy30,2022-02-18T13:54:20.281Z,31,"É bom, consigo publicar meus anúncios",3,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,mobile,70e7d450-1f59-47a7-bb31-6e72585970f3,,,Sim,,2022-02-19
R_3e8O2eJki51TcED,2022-02-18T13:54:37.758Z,16,"É bom, consigo publicar meus anúncios",3,Precisam combater as fraldes denunciadas.,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,92a29e4c-0c08-47e2-8cdb-a357c2bb74a7,,,Sim,,2022-02-19
R_1CEddyrwjvO7NIs,2022-02-18T14:15:44.639Z,17,É muito bom publicar na OLX,4,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,9ff1934e-7d91-4c69-9961-2c32fc3103c7,,,Sim,,2022-02-19
R_qyijs9aAxbT230B,2022-02-18T14:28:51.052Z,65,"É bom, consigo publicar meus anúncios",3,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,25954a76-7c0a-4a17-bc04-cf48ce7e4e35,,,Sim,,2022-02-19
R_2xESi45dWNVUinV,2022-02-18T14:37:12.482Z,149,É muito bom publicar na OLX,4,Gostaria que os anúncios pudessem ser renovados sem precisar reeditá-los todo novamente cada vez que expira o prazo do anúncio.,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,8ce8dcec-6b46-411a-95e9-50a8bcd79c62,,,Sim,,2022-02-19
R_1eJA2w6qnwJnLeX,2022-02-02T17:05:28.368Z,22,"É bom, consigo publicar meus anúncios",3,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,f5e33a33-a86f-4683-8624-1d8227f7a35f,indefinido,indefinido,,Sim,2022-02-19
R_071mP4zkhBQl2WB,2022-02-02T17:09:02.893Z,16,É muito bom publicar na OLX,4,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,386374da-2938-4dd5-bb9a-8d3bea7a93e1,,,Sim,,2022-02-19
R_3kthS0hoVKCH5tC,2022-02-02T17:32:05.252Z,11,"É bom, consigo publicar meus anúncios",3,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,e461ce35-cff3-4bd5-a1d1-7bf2933c265e,,,Sim,,2022-02-19
R_2rjTrSZOpRwfw1b,2022-02-02T17:36:58.043Z,11,"É bom, consigo publicar meus anúncios",3,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,3edc9c8c-8899-492a-8761-6dab4e92e38d,,,Sim,,2022-02-19
R_zcKvPd89e1EaQPT,2022-02-02T17:42:10.850Z,27,"É bom, consigo publicar meus anúncios",3,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,df418781-e2ec-48ee-b9e9-afbbf84e7e29,,,Sim,,2022-02-19
R_2pRDzaCNCzaxvkH,2022-02-02T17:54:27.332Z,72,É muito bom publicar na OLX,4,"obrigado pela oportunidade de fazer parte desta familia, so anunciar que vende, qualidade e transparencia neste site de vendas..",Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,cb98a0e9-296f-44e8-aeed-e79155630c6b,,,Sim,,2022-02-19
R_qWQv9sDhVbGIdHP,2022-02-02T17:57:05.896Z,11,É muito bom publicar na OLX,4,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,08ad9be5-c1f5-4132-84ef-e80baf43d8b2,,,Sim,,2022-02-19
R_2qeNt6kC4ZkJtTJ,2022-02-02T18:04:57.598Z,64,É muito bom publicar na OLX,4,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,09c72869-7599-4928-99b0-66003779a4b9,,,Sim,,2022-02-19
R_1mrXVfdBVYAHcFL,2022-02-02T18:05:23.145Z,8,É muito bom publicar na OLX,4,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,b4037555-ceba-4f5e-a278-82719a144652,,,Sim,,2022-02-19
R_2pVq0tvbTYmNaS4,2022-02-02T18:12:08.988Z,14,É muito bom publicar na OLX,4,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,a0ca510c-d582-456c-8932-18b1d5398815,,,Sim,,2022-02-19
R_3q8KMR7UKMrJGro,2022-02-02T18:31:28.232Z,25,É muito bom publicar na OLX,4,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,mobile,14ac6c39-dcb3-424b-aba0-7d4de266bba0,,,Sim,,2022-02-19
R_6okj9AwnGBSCyCB,2022-02-02T19:01:55.422Z,17,É muito bom publicar na OLX,4,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,bbde9b62-a4f0-4e6f-8fdf-8711030cdead,,,Sim,,2022-02-19
R_3PZfm5Zimy1FZqJ,2022-02-02T19:14:21.763Z,10,É muito bom publicar na OLX,4,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,0a42c114-0b9e-4a16-a003-4f7480c736da,,,Sim,,2022-02-19
R_2xV1JXS63tOrRtX,2022-02-02T19:15:42.540Z,28,É muito bom publicar na OLX,4,Preciso fazer uma venda para poder compartilhar mais informações,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,a7931a64-d346-48d1-80c7-afe1e5c0d463,,,Sim,,2022-02-19
R_1MYdAX6xy60EDlK,2022-02-02T19:47:37.419Z,15,É muito bom publicar na OLX,4,a,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,c61197f1-c379-48ee-8e58-506b03b08fcf,,,Sim,,2022-02-19
R_1CvSDfLudbhbH5A,2022-02-03T19:01:36.767Z,10,É muito bom publicar na OLX,4,ok,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,0f9fa544-11f2-466e-896c-08da9f110391,indefinido,indefinido,,Sim,2022-02-19
R_0MOlrceoFBfLDA5,2022-02-03T19:01:45.928Z,10,"É bom, consigo publicar meus anúncios",3,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,00858d4d-9323-4d95-bc4d-9935b40343a6,indefinido,indefinido,,Sim,2022-02-19
R_3J4Yl73t7FEP9Vg,2022-02-03T19:02:10.589Z,9,"É bom, consigo publicar meus anúncios",3,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,afef2c40-2a25-4012-bd39-e16a3e5dd6f3,indefinido,indefinido,,Sim,2022-02-19
R_24MIR9virHipdvE,2022-02-03T19:02:26.721Z,9,É muito bom publicar na OLX,4,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,468aa7e3-b367-45d0-bd63-47ff985edc09,indefinido,indefinido,,Sim,2022-02-19
R_2y1OVElFoOLkLAu,2022-02-03T19:02:28.998Z,7,"É péssimo, nunca consigo publicar meus anúncios",1,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,507eafda-27a6-4e97-a2bb-f44e4ce590d0,indefinido,indefinido,,Sim,2022-02-19
R_10Gg9jj1FmpaZcf,2022-02-03T19:02:32.570Z,19,É muito bom publicar na OLX,4,"Segura e rápida 
",Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,mobile,859f7002-b7a1-405e-94aa-703199216c8b,indefinido,indefinido,,Sim,2022-02-19
R_8uFkM5k5Cn4EVmp,2022-02-03T19:02:33.323Z,17,"É bom, consigo publicar meus anúncios",3,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,f3841ca3-5e00-4c9e-aa13-eca9c90226ad,,,Sim,,2022-02-19
R_sCg4fpKsBXAV2RX,2022-02-03T19:02:42.333Z,93,"É ruim, tenho dificuldade",2,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,26462389-8f2d-42b1-99fa-4c48bd7f3755,indefinido,indefinido,,Sim,2022-02-19
R_2YwVBQ6W1PWAWbw,2022-02-03T19:02:44.316Z,39,É muito bom publicar na OLX,4,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,869c0e73-6e3b-44ac-8bfe-45f150f01c56,indefinido,indefinido,,Sim,2022-02-19
R_22JNNgpiLATbrb7,2022-02-03T19:03:03.681Z,13,É muito bom publicar na OLX,4,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,ac32287d-342c-42c2-ad00-8ecf37aee61b,indefinido,indefinido,,Sim,2022-02-19
R_6SDQ9i95mPAjsUF,2022-02-03T19:03:18.990Z,28,É muito bom publicar na OLX,4,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,c3058932-88b5-4243-a281-1f5a6b42469d,indefinido,indefinido,,Sim,2022-02-19
R_2fv3CRcpPJN3YMY,2022-02-03T19:03:19.728Z,75,É muito bom publicar na OLX,4,otimo amo a olx ,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,82596b19-9e51-4686-9c6f-67819e71407e,indefinido,indefinido,,Sim,2022-02-19
R_W7FxfPyfMmrfWvf,2022-02-03T19:03:22.862Z,8,"É bom, consigo publicar meus anúncios",3,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,58137848-c056-4aab-8799-dd1271eadaf4,indefinido,indefinido,,Sim,2022-02-19
R_r9eEzR5xt6l2rjH,2022-02-03T19:03:25.791Z,21,"É bom, consigo publicar meus anúncios",3,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,58a6d657-cba4-43ba-940f-e0b6e744a10a,indefinido,indefinido,,Sim,2022-02-19
R_1DHg7udvjmScdRB,2022-02-03T19:03:50.127Z,8,É muito bom publicar na OLX,4,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,addc330a-8aa4-499b-ba43-b9319699067f,indefinido,indefinido,,Sim,2022-02-19
R_30e4JpwjxxXZEjd,2022-02-03T19:13:46.322Z,14,"É bom, consigo publicar meus anúncios",3,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,6ec5506b-d346-437c-bbca-db1072d8279f,,,Sim,,2022-02-19
R_1dmIuT4UUpnzmyk,2022-02-03T19:17:51.144Z,38,"É bom, consigo publicar meus anúncios",3,otima plataforma de vendas,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,3dfb9c94-af55-4e40-a4d3-dd81c4421336,,,Sim,,2022-02-19
R_3MccFN0ezZT9dw7,2022-02-03T19:27:20.242Z,43,"É bom, consigo publicar meus anúncios",3,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,42c65f85-6960-45f4-beb0-f6874e1fabd2,,,Sim,,2022-02-19
R_1LZGsi6vfPlAUEM,2022-02-03T19:42:23.014Z,12,É muito bom publicar na OLX,4,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,mobile,f3acd7c6-d4bd-4660-8f52-2fbebadb7abe,,,Sim,,2022-02-19
R_0wF042oLqkWhF0R,2022-02-03T19:44:57.380Z,8,É muito bom publicar na OLX,4,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,4f74d411-ecba-4510-92ce-1f57db73b121,,,Sim,,2022-02-19
R_9HqNhJK5WLzRUNb,2022-02-03T20:01:36.431Z,138,"É bom, consigo publicar meus anúncios",3,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,eafcc610-7c94-4131-8d14-8fde0285e2f3,,,Sim,,2022-02-19
R_2asNeOpTpuJQL0C,2022-02-03T20:08:16.550Z,82,É muito bom publicar na OLX,4,Muito bom,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,cf43c9fd-464f-4e38-9550-4085379fe143,,,Sim,,2022-02-19
R_1MWMSbOPvkvc9BY,2022-02-03T20:10:22.159Z,61,"É bom, consigo publicar meus anúncios",3,"è bom anunciar na olx, poré o site fica um pouco instavel",Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,7c806039-53ea-4f9e-bde4-14d9fa4cc083,,,Sim,,2022-02-19
R_2rZd4GVh8FJ8YBj,2022-02-03T20:14:45.772Z,14,É muito bom publicar na OLX,4,exelente ,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,0f6cae3d-245a-413d-b79d-b4f237077838,,,Sim,,2022-02-19
R_2z5W4iwxG6av6c9,2022-02-03T20:16:04.819Z,46,É muito bom publicar na OLX,4,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,05bebc90-9b75-4567-a803-64aeadc75542,,,Sim,,2022-02-19
